"sep=,"
Folder Name,Quantity,Trade Quantity,Card Name,Set Code,Set Name,Card Number,Rarity,Condition,Printing,Language,Price Bought,Date Bought,LOW,MID,MARKET
all,1,0,Tornado Dragon,MACR,Maximum Crisis,MACR-EN081,ScR,NearMint,Unlimited,English,3.74,2022-01-08,1.00,2.00,1.31
all,1,0,Trident Dragion,RGBT,Raging Battle,RGBT-EN043,UR,NearMint,1st Edition,English,4.77,2022-01-08,26.47,34.50,28.68
all,1,0,Triggering Wurm,BLRR,Battles of Legend: Relentless Revenge,BLRR-EN042,ScR,NearMint,1st Edition,English,0.33,2022-01-24,0.07,0.40,0.19
all,1,0,Tri-Horned Dragon,LCYW,"Legendary Collection 3 Yugi's World Mega Pack",LCYW-EN157,SR,NearMint,1st Edition,English,3.51,2022-01-08,4.20,5.95,5.28
all,1,0,Tri-Horned Dragon,LOB,Legend of Blue Eyes White Dragon,LOB-000,ScR,NearMint,Unlimited,English,13.43,2022-03-05,18.80,24.96,20.84
all,1,0,Triple Burst Dragon,EXFO,Extreme Force,EXFO-EN044,UR,NearMint,1st Edition,English,4.05,2022-03-05,1.00,2.08,1.59
all,1,0,"Trishula, Dragon of the Ice Barrier",HSRD,High-Speed Riders,HSRD-EN052,ScR,NearMint,1st Edition,English,5.60,2022-01-08,2.11,4.04,4.05
all,1,0,"Trishula, the Dragon of Icy Imprisonment",BLAR,Battles Of Legend: Armageddon,BLAR-EN048,ScR,NearMint,1st Edition,English,4.37,2022-01-08,2.50,3.47,3.27
all,1,0,"Trishula, Zero Dragon of the Ice Barrier",SDFC,Structure Deck: Freezing Chains,SDFC-EN041,UR,NearMint,1st Edition,English,1.63,2022-01-08,1.99,4.50,5.21
all,1,0,Twin Photon Lizard,ORCS,Order of Chaos,ORCS-EN039,UtR,NearMint,1st Edition,English,6.07,2022-03-05,1.41,3.98,2.77
all,1,0,Tyrant Burst Dragon,LCKC,Legendary Collection Kaiba Mega Pack,LCKC-EN063,UR,NearMint,1st Edition,English,0.32,2022-01-08,0.05,0.40,0.27
all,1,0,Tyrant Burst Dragon,DRL2,Dragons of Legend 2,DRL2-EN004,ScR,NearMint,1st Edition,English,0.62,2022-01-08,0.20,0.60,0.36
all,1,0,Tyrant Dragon,LOD,Legacy of Darkness,LOD-034,UR,NearMint,1st Edition,English,35.69,2025-03-13,14.50,23.46,33.65
all,1,0,Tyrant Red Dragon Archfiend,TDIL,The Dark Illusion,TDIL-EN050,UR,NearMint,Unlimited,English,8.85,2022-01-08,9.09,52.55,4.80
all,1,0,Ukiyoe-P.U.N.K. Amazing Dragon,GRCR,The Grand Creators,GRCR-EN008,CR,NearMint,1st Edition,English,42.74,2023-04-19,12.13,15.99,13.02
all,1,0,Ultimate Crystal Rainbow Dragon Overdrive,SDCB,Structure Deck: Legend Of The Crystal Beasts,SDCB-EN042,UR,NearMint,1st Edition,English,0.18,2023-10-07,0.02,0.25,0.17
all,1,0,Ultimaya Tzolkin,CORE,Clash of Rebellions,CORE-ENSE1,SR,NearMint,Limited,English,2.28,2022-01-08,,,
all,1,0,"Uria, Lord of Searing Flames",MP21,2021 Tin Of Ancient Battles,MP21-EN252,PScR,NearMint,1st Edition,English,0.65,2022-01-08,0.24,0.79,0.70
all,1,0,"Uria, Lord of Searing Flames",MP21,2021 Tin Of Ancient Battles,MP21-EN252,PScR,NearMint,1st Edition,English,3.01,2022-03-05,0.24,0.79,0.70
all,1,0,"Van'Dalgyon the Dark Dragon Lord",JUMP,Shonen Jump Magazine,JUMP-EN023,UR,NearMint,Limited,English,1.20,2023-09-14,0.94,2.67,2.84
all,1,0,Vanquish Soul Caesar Valius,WISU,Wild Survivors,WISU-EN021,CR,NearMint,1st Edition,English,42.84,2023-09-21,6.62,11.65,10.84
all,1,0,"Vector Pendulum, the Dracoverlord",PGL3,Premium Gold: Infinite Gold,PGL3-EN041,GUR,NearMint,1st Edition,English,0.62,2023-01-25,0.15,0.50,0.41
all,1,0,Veidos the Dragon of Endless Darkness,LEDE,Legacy Of Destruction,LEDE-EN092,UR,NearMint,1st Edition,English,1.71,2024-11-04,0.40,2.31,2.91
all,1,0,Veidos the Dragon of Endless Darkness,LEDE,Legacy Of Destruction,LEDE-EN092,UR,NearMint,1st Edition,English,1.29,2024-12-02,0.40,2.31,2.91
all,1,0,Veidos the Eruption Dragon of Extinction,PHNI,Phantom Nightmare,PHNI-EN090,ScR,NearMint,1st Edition,English,10.25,2024-11-03,10.99,18.50,9.63
all,1,0,Vermillion Dragon Mech,DUDE,Duel Devastator,DUDE-EN015,UR,NearMint,1st Edition,English,0.30,2025-03-17,0.05,0.33,0.23
all,1,0,Victory Dragon,JUMP,Shonen Jump Magazine,JUMP-EN011,ScR,NearMint,Limited,English,11.63,2023-01-25,5.98,9.53,7.99
all,1,0,Victory Dragon,JUMP,Shonen Jump Magazine,JUMP-EN011,ScR,NearMint,Limited,English,12.29,2023-04-26,5.98,9.53,7.99
all,1,0,Void Ogre Dragon,PRC1,Premium Collection Tin,PRC1-EN021,ScR,NearMint,1st Edition,English,1.86,2022-01-08,1.19,2.84,2.70
all,1,0,"Vouiburial, the Dragon Undertaker",LEDE,Legacy Of Destruction,LEDE-EN087,QCScR,NearMint,1st Edition,English,8.59,2025-03-17,7.95,19.75,7.10
all,1,0,VWXYZ-Dragon Catapult Cannon,LART,The Lost Art Promotion,LART-EN032,UR,NearMint,Limited,English,1.44,2025-03-13,1.00,1.99,1.57
all,1,0,Water Dragon,EEN,Elemental Energy,EEN-EN015,UtR,NearMint,1st Edition,English,129.39,2023-01-25,64.00,98.90,99.56
all,1,0,White Dragon Ninja,ORCS,Order of Chaos,ORCS-EN084,ScR,NearMint,1st Edition,English,5.12,2022-03-05,1.60,6.41,4.26
all,1,0,White Dragon Wyverburster,BLHR,"Battles of Legend: Hero's Revenge",BLHR-EN076,UR,NearMint,1st Edition,English,0.88,2022-01-08,0.34,0.70,0.59
all,1,0,White Night Dragon,LCGX,Legendary Collection 2 The Duel Academy Years Mega Pack,LCGX-EN205,UR,NearMint,Unlimited,English,1.33,2022-03-05,0.92,1.22,1.02
all,1,0,White Rose Dragon,LDS2,Legendary Duelists: Season 2,LDS2-EN109,UR,NearMint,1st Edition,English,1.92,2022-01-24,0.39,0.82,0.81
all,1,0,White-Horned Dragon,GXNG,GX Next Generation,GXNG-EN001,UR,NearMint,Limited,English,2.95,2023-01-25,1.08,1.81,1.97
all,1,0,"Winged Dragon, Guardian of the Fortress #1",LCYW,"Legendary Collection 3 Yugi's World Mega Pack",LCYW-EN009,UR,NearMint,Unlimited,English,4.32,2022-03-05,13.75,25.74,12.21
all,1,0,"Wollow, Founder of the Drudge Dragons",DABL,Darkwing Blast,DABL-EN047,SR,NearMint,1st Edition,English,0.52,2023-01-25,0.05,0.40,0.35
all,1,0,World Chalice Guardragon,MP18,2018 Mega-Tins Mega Pack,MP18-EN047,UR,NearMint,1st Edition,English,0.40,2022-07-17,0.19,0.49,0.28
all,1,0,World Chalice Guardragon Almarduke,MP25,2025 Mega-Pack Tin,MP25-EN285,UR,NearMint,1st Edition,English,0.16,2026-04-23,0.04,0.25,0.17
all,1,0,Worldsea Dragon Zealantis,DABL,Darkwing Blast,DABL-EN050,ScR,NearMint,1st Edition,English,8.04,2023-01-25,0.10,1.00,0.56
all,1,0,XYZ-Dragon Cannon,MP24,25Th Anniversary Tin: Dueling Mirrors,MP24-EN011,QCScR,NearMint,1st Edition,English,0.49,2025-03-17,0.44,1.01,0.78
all,1,0,XYZ-Dragon Cannon,MP24,25Th Anniversary Tin: Dueling Mirrors,MP24-EN011,QCScR,NearMint,1st Edition,English,0.55,2025-03-24,0.44,1.01,0.78
all,1,0,XYZ-Dragon Cannon,MP24,25Th Anniversary Tin: Dueling Mirrors,MP24-EN011,QCScR,NearMint,1st Edition,English,0.88,2026-04-23,0.44,1.01,0.78
all,1,0,XYZ-Hyper Dragon Cannon,MZTM,Maze Of The Master,MZTM-EN021,UR,NearMint,1st Edition,English,1.23,2026-04-23,0.50,1.50,1.28
all,1,0,Yamata Dragon,LOD,Legacy of Darkness,LOD-067,UR,NearMint,Unlimited,English,10.21,2023-09-14,7.83,10.57,10.27
all,1,0,Y-Dragon Head,LCKC,Legendary Collection Kaiba Mega Pack,LCKC-EN006,UR,NearMint,1st Edition,English,1.12,2025-03-10,0.47,1.47,1.54
all,1,0,Yubel - Terror Incarnate,LCGX,Legendary Collection 2 The Duel Academy Years Mega Pack,LCGX-EN198,ScR,NearMint,Unlimited,English,3.35,2023-01-25,3.76,9.01,3.77
all,1,0,Zalen the Shackled Dragon,BPRO,Burst Protocol,BPRO-EN042,SR,NearMint,1st Edition,English,1.84,2026-04-23,0.90,2.35,2.35
